"","Terms","Docs","value","category"
"567","attemptedi","Cluster1",0.00934579439252336,"0.25"
"568","attempting","Cluster1",0,"0.25"
"569","attempts","Cluster1",0,"0.25"
"570","attend","Cluster1",0,"0.25"
"571","attended","Cluster1",0,"0.25"
"572","attending","Cluster1",0,"0.25"
"573","attention","Cluster1",0.0747663551401869,"0.25"
"574","attentionmatters","Cluster1",0,"0.25"
"575","attest","Cluster1",0,"0.25"
"576","attitude","Cluster1",0,"0.25"
"577","attitudes","Cluster1",0,"0.25"
"578","attorneys","Cluster1",0.00934579439252336,"0.25"
"579","attributable","Cluster1",0,"0.25"
"580","attributed","Cluster1",0,"0.25"
"581","attributes","Cluster1",0.00934579439252336,"0.25"
"582","attributing","Cluster1",0,"0.25"
"583","audacity","Cluster1",0.00934579439252336,"0.25"
"584","audience","Cluster1",0,"0.25"
"585","aught","Cluster1",0,"0.25"
"586","auguring","Cluster1",0.00934579439252336,"0.25"
"587","august","Cluster1",0,"0.25"
"588","auspices","Cluster1",0.0186915887850467,"0.25"
"589","auspiciously","Cluster1",0,"0.25"
"590","author","Cluster1",0,"0.25"
"591","authoritative","Cluster1",0.0186915887850467,"0.25"
"592","authorities","Cluster1",0.0280373831775701,"0.25"
"593","authority","Cluster1",0.196261682242991,"0.25"
"594","authorized","Cluster1",0.0186915887850467,"0.25"
"595","authorizing","Cluster1",0,"0.25"
"596","authors","Cluster1",0,"0.25"
"597","autocratic","Cluster1",0,"0.25"
"598","autonomy","Cluster1",0.00934579439252336,"0.25"
"599","auxiliaries","Cluster1",0.00934579439252336,"0.25"
"600","avail","Cluster1",0.0186915887850467,"0.25"
"601","availability","Cluster1",0.00934579439252336,"0.25"
"602","available","Cluster1",0.0373831775700935,"0.25"
"603","availsocial","Cluster1",0.00934579439252336,"0.25"
"604","avenues","Cluster1",0,"0.25"
"605","aver","Cluster1",0,"0.25"
"606","avert","Cluster1",0.00934579439252336,"0.25"
"607","avoid","Cluster1",0.0373831775700935,"0.25"
"608","avoidance","Cluster1",0.00934579439252336,"0.25"
"609","avoided","Cluster1",0.00934579439252336,"0.25"
"610","avoiding","Cluster1",0,"0.25"
"611","await","Cluster1",0,"0.25"
"612","awaited","Cluster1",0,"0.25"
"613","awaits","Cluster1",0.0186915887850467,"0.25"
"614","awake","Cluster1",0.00934579439252336,"0.25"
"615","awaken","Cluster1",0,"0.25"
"616","awakened","Cluster1",0.00934579439252336,"0.25"
"617","awakens","Cluster1",0.00934579439252336,"0.25"
"618","aware","Cluster1",0,"0.25"
"619","away","Cluster1",0.0373831775700935,"0.25"
"620","awesome","Cluster1",0,"0.25"
"621","awful","Cluster1",0.0186915887850467,"0.25"
"622","back","Cluster1",0.00934579439252336,"0.25"
"623","background","Cluster1",0,"0.25"
"624","backgrounds","Cluster1",0,"0.25"
"625","backs","Cluster1",0,"0.25"
"626","backward","Cluster1",0,"0.25"
"627","bacteria","Cluster1",0,"0.25"
"628","badge","Cluster1",0,"0.25"
"629","badly","Cluster1",0,"0.25"
"630","baffled","Cluster1",0,"0.25"
"631","baggage","Cluster1",0,"0.25"
"632","baker","Cluster1",0,"0.25"
"633","balance","Cluster1",0.0186915887850467,"0.25"
"634","balanced","Cluster1",0,"0.25"
"635","balances","Cluster1",0,"0.25"
"636","balk","Cluster1",0,"0.25"
"637","ballot","Cluster1",0.0280373831775701,"0.25"
"638","balm","Cluster1",0,"0.25"
"639","band","Cluster1",0,"0.25"
"640","baneful","Cluster1",0,"0.25"
"641","banished","Cluster1",0.00934579439252336,"0.25"
"642","banishment","Cluster1",0,"0.25"
"643","bank","Cluster1",0.0186915887850467,"0.25"
"644","banking","Cluster1",0.0280373831775701,"0.25"
"645","bankrupt","Cluster1",0,"0.25"
"646","banks","Cluster1",0.00934579439252336,"0.25"
"647","banner","Cluster1",0,"0.25"
"648","barbarians","Cluster1",0,"0.25"
"649","barbershop","Cluster1",0,"0.25"
"650","barely","Cluster1",0,"0.25"
"651","bargain","Cluster1",0,"0.25"
"652","barriers","Cluster1",0,"0.25"
"653","bartered","Cluster1",0,"0.25"
"654","base","Cluster1",0.0186915887850467,"0.25"
"655","based","Cluster1",0.0280373831775701,"0.25"
"656","basic","Cluster1",0,"0.25"
"657","basis","Cluster1",0.0467289719626168,"0.25"
"658","bastion","Cluster1",0,"0.25"
"659","batavian","Cluster1",0,"0.25"
"660","battalion","Cluster1",0,"0.25"
"661","battalions","Cluster1",0,"0.25"
"662","battle","Cluster1",0.0280373831775701,"0.25"
"663","battlefield","Cluster1",0.00934579439252336,"0.25"
"664","battlefields","Cluster1",0.0186915887850467,"0.25"
"665","beach","Cluster1",0,"0.25"
"666","beachhead","Cluster1",0,"0.25"
"667","beacon","Cluster1",0,"0.25"
"668","bear","Cluster1",0.0467289719626168,"0.25"
"669","bearing","Cluster1",0.0186915887850467,"0.25"
"670","bears","Cluster1",0.0186915887850467,"0.25"
"671","beaten","Cluster1",0,"0.25"
"672","beatenour","Cluster1",0,"0.25"
"673","beautiful","Cluster1",0,"0.25"
"674","beauty","Cluster1",0.00934579439252336,"0.25"
"675","became","Cluster1",0,"0.25"
"676","because","Cluster1",0,"0.25"
"677","beckons","Cluster1",0,"0.25"
"678","become","Cluster1",0.0841121495327103,"0.25"
"679","becomes","Cluster1",0,"0.25"
"680","becoming","Cluster1",0.00934579439252336,"0.25"
"681","becomingalways","Cluster1",0,"0.25"
"682","bedrock","Cluster1",0,"0.25"
"683","befit","Cluster1",0,"0.25"
"684","before","Cluster1",0.00934579439252336,"0.25"
"685","beforea","Cluster1",0,"0.25"
"686","beforeat","Cluster1",0,"0.25"
"687","beforenot","Cluster1",0,"0.25"
"688","beforesome","Cluster1",0.00934579439252336,"0.25"
"689","beforewe","Cluster1",0,"0.25"
"690","began","Cluster1",0.00934579439252336,"0.25"
"691","begets","Cluster1",0,"0.25"
"692","begin","Cluster1",0,"0.25"
"693","beginning","Cluster1",0.0280373831775701,"0.25"
"694","beginnings","Cluster1",0,"0.25"
"695","beginningsignifying","Cluster1",0,"0.25"
"696","begins","Cluster1",0,"0.25"
"697","begun","Cluster1",0.00934579439252336,"0.25"
"698","behalf","Cluster1",0.00934579439252336,"0.25"
"699","behave","Cluster1",0,"0.25"
"700","behind","Cluster1",0.0280373831775701,"0.25"
"701","behindthe","Cluster1",0,"0.25"
"702","behold","Cluster1",0,"0.25"
"703","behooves","Cluster1",0,"0.25"
"704","being","Cluster1",0.00934579439252336,"0.25"
"705","belaboring","Cluster1",0,"0.25"
"706","belied","Cluster1",0,"0.25"
"707","belief","Cluster1",0.0280373831775701,"0.25"
"708","beliefs","Cluster1",0,"0.25"
"709","believe","Cluster1",0.121495327102804,"0.25"
"710","believed","Cluster1",0.0186915887850467,"0.25"
"711","believers","Cluster1",0.00934579439252336,"0.25"
"712","believes","Cluster1",0.0280373831775701,"0.25"
"713","believing","Cluster1",0,"0.25"
"714","bell","Cluster1",0,"0.25"
"715","belleau","Cluster1",0,"0.25"
"716","belligerent","Cluster1",0,"0.25"
"717","belong","Cluster1",0,"0.25"
"718","belonged","Cluster1",0,"0.25"
"719","belonging","Cluster1",0.00934579439252336,"0.25"
"720","belongs","Cluster1",0.00934579439252336,"0.25"
"721","beloved","Cluster1",0.00934579439252336,"0.25"
"722","bend","Cluster1",0,"0.25"
"723","beneath","Cluster1",0,"0.25"
"724","benediction","Cluster1",0,"0.25"
"725","benefactors","Cluster1",0,"0.25"
"726","beneficence","Cluster1",0,"0.25"
"727","beneficent","Cluster1",0.0280373831775701,"0.25"
"728","beneficial","Cluster1",0.00934579439252336,"0.25"
"729","benefit","Cluster1",0.0467289719626168,"0.25"
"730","benefited","Cluster1",0.00934579439252336,"0.25"
"731","benefits","Cluster1",0.0280373831775701,"0.25"
"732","benevolence","Cluster1",0,"0.25"
"733","benevolencein","Cluster1",0,"0.25"
"734","benevolent","Cluster1",0,"0.25"
"735","benign","Cluster1",0.0186915887850467,"0.25"
"736","bernardin","Cluster1",0,"0.25"
"737","beseech","Cluster1",0,"0.25"
"738","beseeching","Cluster1",0,"0.25"
"739","beseems","Cluster1",0,"0.25"
"740","beset","Cluster1",0.00934579439252336,"0.25"
"741","besides","Cluster1",0,"0.25"
"742","best","Cluster1",0.224299065420561,"0.25"
"743","bestow","Cluster1",0,"0.25"
"744","bestowed","Cluster1",0.0186915887850467,"0.25"
"745","betray","Cluster1",0,"0.25"
"746","betrays","Cluster1",0,"0.25"
"747","better","Cluster1",0.11214953271028,"0.25"
"748","beverage","Cluster1",0.00934579439252336,"0.25"
"749","beware","Cluster1",0,"0.25"
"750","bewildered","Cluster1",0,"0.25"
"751","beyond","Cluster1",0.0654205607476635,"0.25"
"752","bible","Cluster1",0.00934579439252336,"0.25"
"753","bicentennial","Cluster1",0,"0.25"
"754","bicker","Cluster1",0,"0.25"
"755","bickering","Cluster1",0,"0.25"
"756","biden","Cluster1",0,"0.25"
"757","bigger","Cluster1",0,"0.25"
"758","biggerin","Cluster1",0,"0.25"
"759","bighearted","Cluster1",0,"0.25"
"760","bigotry","Cluster1",0.00934579439252336,"0.25"
"761","bill","Cluster1",0.0747663551401869,"0.25"
"762","billion","Cluster1",0,"0.25"
"763","billions","Cluster1",0,"0.25"
"764","billows","Cluster1",0.00934579439252336,"0.25"
"765","bills","Cluster1",0,"0.25"
"766","bind","Cluster1",0.00934579439252336,"0.25"
"767","binding","Cluster1",0.0186915887850467,"0.25"
"768","binds","Cluster1",0,"0.25"
"769","biological","Cluster1",0,"0.25"
"770","bipartisanship","Cluster1",0,"0.25"
"771","birth","Cluster1",0.0186915887850467,"0.25"
"772","birthday","Cluster1",0,"0.25"
"773","birthmany","Cluster1",0,"0.25"
"774","birthright","Cluster1",0,"0.25"
"775","bitter","Cluster1",0.0186915887850467,"0.25"
"776","bitterness","Cluster1",0,"0.25"
"777","black","Cluster1",0,"0.25"
"778","blame","Cluster1",0,"0.25"
"779","blast","Cluster1",0,"0.25"
"780","blaze","Cluster1",0,"0.25"
"781","blazed","Cluster1",0,"0.25"
"782","bleak","Cluster1",0,"0.25"
"783","bleakest","Cluster1",0,"0.25"
"784","bled","Cluster1",0.00934579439252336,"0.25"
"785","bleed","Cluster1",0,"0.25"
"786","blended","Cluster1",0,"0.25"
"787","bless","Cluster1",0.00934579439252336,"0.25"
"788","blessed","Cluster1",0.00934579439252336,"0.25"
"789","blessing","Cluster1",0.00934579439252336,"0.25"
"790","blessingfellowcitizens","Cluster1",0,"0.25"
"791","blessings","Cluster1",0.0560747663551402,"0.25"
"792","blind","Cluster1",0.00934579439252336,"0.25"
"793","blinded","Cluster1",0.00934579439252336,"0.25"
"794","blindly","Cluster1",0,"0.25"
"795","bloated","Cluster1",0,"0.25"
"796","blood","Cluster1",0.0560747663551402,"0.25"
"797","bloodiest","Cluster1",0,"0.25"
"798","bloodshed","Cluster1",0.00934579439252336,"0.25"
"799","bloody","Cluster1",0.00934579439252336,"0.25"
"800","blow","Cluster1",0,"0.25"
"801","blowing","Cluster1",0,"0.25"
"802","blown","Cluster1",0,"0.25"
"803","blows","Cluster1",0,"0.25"
"804","blue","Cluster1",0,"0.25"
"805","blueprint","Cluster1",0,"0.25"
"806","board","Cluster1",0.0280373831775701,"0.25"
"807","boast","Cluster1",0,"0.25"
"808","boasted","Cluster1",0,"0.25"
"809","boastfulness","Cluster1",0,"0.25"
"810","boat","Cluster1",0,"0.25"
"811","bodies","Cluster1",0.00934579439252336,"0.25"
"812","bodily","Cluster1",0.00934579439252336,"0.25"
"813","body","Cluster1",0.00934579439252336,"0.25"
"814","bodya","Cluster1",0,"0.25"
"815","bold","Cluster1",0,"0.25"
"816","boldly","Cluster1",0.00934579439252336,"0.25"
"817","boldness","Cluster1",0,"0.25"
"818","bolivar","Cluster1",0,"0.25"
"819","bombastic","Cluster1",0,"0.25"
"820","bona","Cluster1",0.00934579439252336,"0.25"
"821","bond","Cluster1",0,"0.25"
"822","bondage","Cluster1",0,"0.25"
"823","bonds","Cluster1",0.0467289719626168,"0.25"
"824","bondsmans","Cluster1",0.00934579439252336,"0.25"
"825","book","Cluster1",0,"0.25"
"826","border","Cluster1",0,"0.25"
"827","borders","Cluster1",0.0186915887850467,"0.25"
"828","bore","Cluster1",0,"0.25"
"829","born","Cluster1",0.0186915887850467,"0.25"
"830","borne","Cluster1",0.0186915887850467,"0.25"
"831","borrowed","Cluster1",0,"0.25"
"832","borrowing","Cluster1",0,"0.25"
"833","bosom","Cluster1",0,"0.25"
"834","bosoms","Cluster1",0,"0.25"
"835","boston","Cluster1",0,"0.25"
"836","both","Cluster1",0.0186915887850467,"0.25"
"837","bound","Cluster1",0,"0.25"
"838","boundaries","Cluster1",0.00934579439252336,"0.25"
"839","boundary","Cluster1",0,"0.25"
"840","bounded","Cluster1",0,"0.25"
"841","boundless","Cluster1",0,"0.25"
"842","bounds","Cluster1",0.00934579439252336,"0.25"
"843","bountiful","Cluster1",0,"0.25"
"844","bounty","Cluster1",0,"0.25"
"845","boycott","Cluster1",0.0186915887850467,"0.25"
"846","branch","Cluster1",0.00934579439252336,"0.25"
"847","branches","Cluster1",0.0186915887850467,"0.25"
"848","brave","Cluster1",0,"0.25"
"849","bravery","Cluster1",0,"0.25"
"850","breach","Cluster1",0,"0.25"
"851","bread","Cluster1",0.0186915887850467,"0.25"
"852","break","Cluster1",0.0186915887850467,"0.25"
"853","breakthrough","Cluster1",0,"0.25"
"854","breath","Cluster1",0,"0.25"
"855","breathing","Cluster1",0.00934579439252336,"0.25"
"856","bred","Cluster1",0,"0.25"
"857","breed","Cluster1",0,"0.25"
"858","breeze","Cluster1",0,"0.25"
"859","brethren","Cluster1",0.0280373831775701,"0.25"
"860","bridge","Cluster1",0,"0.25"
"861","bridges","Cluster1",0,"0.25"
"862","bridle","Cluster1",0.00934579439252336,"0.25"
"863","brief","Cluster1",0.0186915887850467,"0.25"
"864","briefly","Cluster1",0.00934579439252336,"0.25"
"865","briefwe","Cluster1",0,"0.25"
"866","bright","Cluster1",0.0186915887850467,"0.25"
"867","brighter","Cluster1",0,"0.25"
"868","brightest","Cluster1",0,"0.25"
"869","brightlyuntil","Cluster1",0,"0.25"
"870","brilliant","Cluster1",0,"0.25"
"871","bring","Cluster1",0.0654205607476635,"0.25"
"872","bringing","Cluster1",0,"0.25"
"873","brings","Cluster1",0,"0.25"
"874","brink","Cluster1",0,"0.25"
"875","britain","Cluster1",0,"0.25"
"876","british","Cluster1",0,"0.25"
"877","broad","Cluster1",0.00934579439252336,"0.25"
"878","broadcast","Cluster1",0,"0.25"
"879","broadening","Cluster1",0.00934579439252336,"0.25"
"880","broader","Cluster1",0,"0.25"
"881","broadly","Cluster1",0,"0.25"
"882","broke","Cluster1",0,"0.25"
"883","broken","Cluster1",0,"0.25"
"884","brother","Cluster1",0,"0.25"
"885","brotherhood","Cluster1",0.00934579439252336,"0.25"
"886","brothers","Cluster1",0,"0.25"
"887","brought","Cluster1",0.0467289719626168,"0.25"
"888","broughtby","Cluster1",0.00934579439252336,"0.25"
"889","brown","Cluster1",0,"0.25"
"890","brutal","Cluster1",0,"0.25"
"891","brutus","Cluster1",0,"0.25"
"892","budapest","Cluster1",0,"0.25"
"893","budget","Cluster1",0,"0.25"
"894","build","Cluster1",0.00934579439252336,"0.25"
"895","builders","Cluster1",0,"0.25"
"896","building","Cluster1",0.0373831775700935,"0.25"
"897","buildup","Cluster1",0,"0.25"
"898","built","Cluster1",0.0186915887850467,"0.25"
"899","bulky","Cluster1",0.00934579439252336,"0.25"
"900","bullies","Cluster1",0,"0.25"
"901","bulwark","Cluster1",0,"0.25"
"902","bulwarks","Cluster1",0.00934579439252336,"0.25"
"903","burden","Cluster1",0.00934579439252336,"0.25"
"904","burdened","Cluster1",0,"0.25"
"905","burdens","Cluster1",0.00934579439252336,"0.25"
"906","burdensit","Cluster1",0.00934579439252336,"0.25"
"907","bureau","Cluster1",0.00934579439252336,"0.25"
"908","burger","Cluster1",0,"0.25"
"909","burma","Cluster1",0,"0.25"
"910","burns","Cluster1",0,"0.25"
"911","burthened","Cluster1",0.00934579439252336,"0.25"
"912","burthening","Cluster1",0.00934579439252336,"0.25"
"913","bush","Cluster1",0,"0.25"
"914","business","Cluster1",0.308411214953271,"0.5"
"915","businesses","Cluster1",0,"0.25"
"916","businessthe","Cluster1",0.00934579439252336,"0.25"
"917","bygone","Cluster1",0,"0.25"
"918","cabbies","Cluster1",0,"0.25"
"919","cabinet","Cluster1",0,"0.25"
"920","caesar","Cluster1",0,"0.25"
"921","calamity","Cluster1",0,"0.25"
"922","calamityin","Cluster1",0,"0.25"
"923","calculate","Cluster1",0.00934579439252336,"0.25"
"924","calculated","Cluster1",0.00934579439252336,"0.25"
"925","calculation","Cluster1",0,"0.25"
"926","call","Cluster1",0.0560747663551402,"0.25"
"927","called","Cluster1",0.0747663551401869,"0.25"
"928","calledin","Cluster1",0,"0.25"
"929","calling","Cluster1",0,"0.25"
"930","callous","Cluster1",0,"0.25"
"931","calls","Cluster1",0.0186915887850467,"0.25"
"932","calm","Cluster1",0.00934579439252336,"0.25"
"933","calmly","Cluster1",0.0186915887850467,"0.25"
"934","calvin","Cluster1",0.00934579439252336,"0.25"
"935","came","Cluster1",0.0467289719626168,"0.25"
"936","cameoneeighth","Cluster1",0.00934579439252336,"0.25"
"937","camillus","Cluster1",0,"0.25"
"938","campaign","Cluster1",0.00934579439252336,"0.25"
"939","campfires","Cluster1",0,"0.25"
"940","camps","Cluster1",0,"0.25"
"941","campthat","Cluster1",0,"0.25"
"942","canal","Cluster1",0.0747663551401869,"0.25"
"943","canals","Cluster1",0.0186915887850467,"0.25"
"944","cancers","Cluster1",0,"0.25"
"945","candid","Cluster1",0.0280373831775701,"0.25"
"946","candidacy","Cluster1",0.00934579439252336,"0.25"
"947","candidates","Cluster1",0,"0.25"
"948","candle","Cluster1",0,"0.25"
"949","candor","Cluster1",0,"0.25"
"950","cant","Cluster1",0,"0.25"
"951","cantons","Cluster1",0,"0.25"
"952","capability","Cluster1",0,"0.25"
"953","capable","Cluster1",0.0186915887850467,"0.25"
"954","capacities","Cluster1",0,"0.25"
"955","capacity","Cluster1",0.0373831775700935,"0.25"
"956","cape","Cluster1",0.00934579439252336,"0.25"
"957","capital","Cluster1",0.0467289719626168,"0.25"
"958","capitalist","Cluster1",0,"0.25"
"959","capitals","Cluster1",0,"0.25"
"960","capitol","Cluster1",0,"0.25"
"961","capitolmy","Cluster1",0.00934579439252336,"0.25"
"962","captive","Cluster1",0,"0.25"
"963","captives","Cluster1",0,"0.25"
"964","captureto","Cluster1",0,"0.25"
"965","cardinal","Cluster1",0,"0.25"
"966","care","Cluster1",0.0280373831775701,"0.25"
"967","cared","Cluster1",0,"0.25"
"968","career","Cluster1",0.00934579439252336,"0.25"
"969","careful","Cluster1",0.0373831775700935,"0.25"
"970","carefully","Cluster1",0,"0.25"
"971","cares","Cluster1",0,"0.25"
"972","caring","Cluster1",0,"0.25"
"973","carnage","Cluster1",0,"0.25"
"974","carried","Cluster1",0.0186915887850467,"0.25"
"975","carriers","Cluster1",0.00934579439252336,"0.25"
"976","carries","Cluster1",0,"0.25"
"977","carry","Cluster1",0.0467289719626168,"0.25"
"978","carrying","Cluster1",0.0186915887850467,"0.25"
"979","cars","Cluster1",0,"0.25"
"980","carter","Cluster1",0,"0.25"
"981","case","Cluster1",0.0934579439252336,"0.25"
"982","cases","Cluster1",0.0654205607476635,"0.25"
"983","cash","Cluster1",0,"0.25"
"984","casing","Cluster1",0,"0.25"
"985","cast","Cluster1",0,"0.25"
"986","casting","Cluster1",0,"0.25"
"987","casual","Cluster1",0,"0.25"
"988","catalogue","Cluster1",0.00934579439252336,"0.25"
"989","catastrophe","Cluster1",0,"0.25"
"990","catch","Cluster1",0,"0.25"
"991","cathedral","Cluster1",0,"0.25"
"992","caught","Cluster1",0,"0.25"
"993","cause","Cluster1",0.0560747663551402,"0.25"
"994","causeas","Cluster1",0.00934579439252336,"0.25"
"995","caused","Cluster1",0.0280373831775701,"0.25"
"996","causes","Cluster1",0.0373831775700935,"0.25"
"997","caution","Cluster1",0,"0.25"
"998","cautious","Cluster1",0,"0.25"
"999","cease","Cluster1",0.0373831775700935,"0.25"
"1000","ceased","Cluster1",0.00934579439252336,"0.25"
"1001","ceaseless","Cluster1",0,"0.25"
"1002","cede","Cluster1",0,"0.25"
"1003","celebrate","Cluster1",0,"0.25"
"1004","celebrated","Cluster1",0.00934579439252336,"0.25"
"1005","celebration","Cluster1",0,"0.25"
